1.000000000000000167e-06,0.000000000000000000e+00,1.399999999999999911e+00,1.000000000000000021e-02,0.000000000000000000e+00,8.507876396126058107e-04,2.502237690000243475e+01
1.000000000000000167e-06,0.000000000000000000e+00,1.399999999999999911e+00,2.090000000000000191e-01,0.000000000000000000e+00,1.778146166790346358e-02,2.546767721005090479e+01
1.000000000000000167e-06,0.000000000000000000e+00,1.399999999999999911e+00,4.080000000000000293e-01,0.000000000000000000e+00,3.025242929185935001e-02,2.579568102964323018e+01
1.000000000000000167e-06,0.000000000000000000e+00,1.399999999999999911e+00,6.069999999999999840e-01,0.000000000000000000e+00,3.973266295490529565e-02,2.604502438020518440e+01
1.000000000000000167e-06,0.000000000000000000e+00,1.399999999999999911e+00,8.060000000000000497e-01,0.000000000000000000e+00,4.987235823042512201e-02,2.631171248975363852e+01
1.000000000000000167e-06,0.000000000000000000e+00,1.399999999999999911e+00,1.005000000000000115e+00,0.000000000000000000e+00,5.975728729299217834e-02,2.657169989303202939e+01
1.000000000000000167e-06,0.000000000000000000e+00,1.399999999999999911e+00,1.204000000000000181e+00,0.000000000000000000e+00,7.056995863572189387e-02,2.685608821055111761e+01
1.000000000000000167e-06,0.000000000000000000e+00,1.399999999999999911e+00,1.403000000000000247e+00,0.000000000000000000e+00,8.111761352397292568e-02,2.713350622617022623e+01
1.000000000000000167e-06,0.000000000000000000e+00,1.399999999999999911e+00,1.602000000000000313e+00,0.000000000000000000e+00,9.166526841222394362e-02,2.741092424178933484e+01
1.000000000000000167e-06,0.000000000000000000e+00,1.399999999999999911e+00,1.801000000000000378e+00,0.000000000000000000e+00,1.022129233004749754e-01,2.768834225740844346e+01
1.000000000000000167e-06,0.000000000000000000e+00,1.399999999999999911e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.127605781887259656e-01,2.796576027302755207e+01
1.000000000000000167e-06,0.000000000000000000e+00,2.799999999999999822e+00,1.000000000000000021e-02,0.000000000000000000e+00,3.402686535088475517e-03,2.508949539554897612e+01
1.000000000000000167e-06,0.000000000000000000e+00,2.799999999999999822e+00,2.090000000000000191e-01,0.000000000000000000e+00,7.111614858334912304e-02,2.687045376697358279e+01
1.000000000000000167e-06,0.000000000000000000e+00,2.799999999999999822e+00,4.080000000000000293e-01,0.000000000000000000e+00,1.268480730332744999e-01,2.833628101021741941e+01
1.000000000000000167e-06,0.000000000000000000e+00,2.799999999999999822e+00,6.069999999999999840e-01,0.000000000000000000e+00,1.750727592537757171e-01,2.960465743103184977e+01
1.000000000000000167e-06,0.000000000000000000e+00,2.799999999999999822e+00,8.060000000000000497e-01,0.000000000000000000e+00,2.255229160469852390e-01,3.093156682781491185e+01
1.000000000000000167e-06,0.000000000000000000e+00,2.799999999999999822e+00,1.005000000000000115e+00,0.000000000000000000e+00,2.747054809609683623e-01,3.222513679251800056e+01
1.000000000000000167e-06,0.000000000000000000e+00,2.799999999999999822e+00,1.204000000000000181e+00,0.000000000000000000e+00,3.345837341377825291e-01,3.380001825679055827e+01
1.000000000000000167e-06,0.000000000000000000e+00,2.799999999999999822e+00,1.403000000000000247e+00,0.000000000000000000e+00,3.929943830700668994e-01,3.533629968517408315e+01
1.000000000000000167e-06,0.000000000000000000e+00,2.799999999999999822e+00,1.602000000000000313e+00,0.000000000000000000e+00,4.514050320023511587e-01,3.687258111355760803e+01
1.000000000000000167e-06,0.000000000000000000e+00,2.799999999999999822e+00,1.801000000000000378e+00,0.000000000000000000e+00,5.098156809346355844e-01,3.840886254194113292e+01
1.000000000000000167e-06,0.000000000000000000e+00,2.799999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,5.682263298669197882e-01,3.994514397032465780e+01
1.000000000000000167e-06,0.000000000000000000e+00,4.199999999999999289e+00,1.000000000000000021e-02,0.000000000000000000e+00,7.655434038344397993e-03,2.520134857862918309e+01
1.000000000000000167e-06,0.000000000000000000e+00,4.199999999999999289e+00,2.090000000000000191e-01,0.000000000000000000e+00,1.599985714013979488e-01,2.920818529334990288e+01
1.000000000000000167e-06,0.000000000000000000e+00,4.199999999999999289e+00,4.080000000000000293e-01,0.000000000000000000e+00,2.935684997522819972e-01,3.272126046143905143e+01
1.000000000000000167e-06,0.000000000000000000e+00,4.199999999999999289e+00,6.069999999999999840e-01,0.000000000000000000e+00,4.170176044531487825e-01,3.596814387001717250e+01
1.000000000000000167e-06,0.000000000000000000e+00,4.199999999999999289e+00,8.060000000000000497e-01,0.000000000000000000e+00,5.453653626673906629e-01,3.934386868943816751e+01
1.000000000000000167e-06,0.000000000000000000e+00,4.199999999999999289e+00,1.005000000000000115e+00,0.000000000000000000e+00,6.704883028360483221e-01,4.263477630234103799e+01
1.000000000000000167e-06,0.000000000000000000e+00,4.199999999999999289e+00,1.204000000000000181e+00,0.000000000000000000e+00,8.322525588224903847e-01,4.688940155973810420e+01
1.000000000000000167e-06,0.000000000000000000e+00,4.199999999999999289e+00,1.403000000000000247e+00,0.000000000000000000e+00,9.900520046131862095e-01,5.103974678631659856e+01
1.000000000000000167e-06,0.000000000000000000e+00,4.199999999999999289e+00,1.602000000000000313e+00,0.000000000000000000e+00,1.147851450403882145e+00,5.519009201289510713e+01
1.000000000000000167e-06,0.000000000000000000e+00,4.199999999999999289e+00,1.801000000000000378e+00,0.000000000000000000e+00,1.305650896194578081e+00,5.934043723947360860e+01
1.000000000000000167e-06,0.000000000000000000e+00,4.199999999999999289e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.463450341985273573e+00,6.349078246605209586e+01
1.000000000000000167e-06,0.000000000000000000e+00,5.599999999999999645e+00,1.000000000000000021e-02,0.000000000000000000e+00,1.360889029998652022e-02,2.535793277100919951e+01
1.000000000000000167e-06,0.000000000000000000e+00,5.599999999999999645e+00,2.090000000000000191e-01,0.000000000000000000e+00,2.844258072697182227e-01,3.248079491409224318e+01
1.000000000000000167e-06,0.000000000000000000e+00,5.599999999999999645e+00,4.080000000000000293e-01,0.000000000000000000e+00,5.325911181106972592e-01,3.900788826407380583e+01
1.000000000000000167e-06,0.000000000000000000e+00,5.599999999999999645e+00,6.069999999999999840e-01,0.000000000000000000e+00,7.721036417937868768e-01,4.530740125914728367e+01
1.000000000000000167e-06,0.000000000000000000e+00,5.599999999999999645e+00,8.060000000000000497e-01,0.000000000000000000e+00,1.020586847294453037e+00,5.184285568148100509e+01
1.000000000000000167e-06,0.000000000000000000e+00,5.599999999999999645e+00,1.005000000000000115e+00,0.000000000000000000e+00,1.262826756174499243e+00,5.821410270626865469e+01
1.000000000000000167e-06,0.000000000000000000e+00,5.599999999999999645e+00,1.204000000000000181e+00,0.000000000000000000e+00,1.589348261239853510e+00,6.680207310839996637e+01
1.000000000000000167e-06,0.000000000000000000e+00,5.599999999999999645e+00,1.403000000000000247e+00,0.000000000000000000e+00,1.907866788239880318e+00,7.517955403989080310e+01
1.000000000000000167e-06,0.000000000000000000e+00,5.599999999999999645e+00,1.602000000000000313e+00,0.000000000000000000e+00,2.226385315239907126e+00,8.355703497138163982e+01
1.000000000000000167e-06,0.000000000000000000e+00,5.599999999999999645e+00,1.801000000000000378e+00,0.000000000000000000e+00,2.544903842239933933e+00,9.193451590287247654e+01
1.000000000000000167e-06,0.000000000000000000e+00,5.599999999999999645e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.863422369239959853e+00,1.003119968343632991e+02
1.000000000000000167e-06,0.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000021e-02,0.000000000000000000e+00,2.126295766668458154e-02,2.555924540427041336e+01
1.000000000000000167e-06,0.000000000000000000e+00,7.000000000000000000e+00,2.090000000000000191e-01,0.000000000000000000e+00,4.443958152337078027e-01,3.668822894925166622e+01
1.000000000000000167e-06,0.000000000000000000e+00,7.000000000000000000e+00,4.080000000000000293e-01,0.000000000000000000e+00,8.454994918712942509e-01,4.723781435086306146e+01
1.000000000000000167e-06,0.000000000000000000e+00,7.000000000000000000e+00,6.069999999999999840e-01,0.000000000000000000e+00,1.245167773941799894e+00,5.774964687596788337e+01
1.000000000000000167e-06,0.000000000000000000e+00,7.000000000000000000e+00,8.060000000000000497e-01,0.000000000000000000e+00,1.659561416590334515e+00,6.864877689555018492e+01
1.000000000000000167e-06,0.000000000000000000e+00,7.000000000000000000e+00,1.005000000000000115e+00,0.000000000000000000e+00,2.063543158669810307e+00,7.927405942720328369e+01
1.000000000000000167e-06,0.000000000000000000e+00,7.000000000000000000e+00,1.204000000000000181e+00,0.000000000000000000e+00,2.625745116305123972e+00,9.406075401635746402e+01
1.000000000000000167e-06,0.000000000000000000e+00,7.000000000000000000e+00,1.403000000000000247e+00,0.000000000000000000e+00,3.174167614194474130e+00,1.084850296204833597e+02
1.000000000000000167e-06,0.000000000000000000e+00,7.000000000000000000e+00,1.602000000000000313e+00,0.000000000000000000e+00,3.722590112083823843e+00,1.229093052246092554e+02
1.000000000000000167e-06,0.000000000000000000e+00,8.399999999999998579e+00,1.000000000000000021e-02,0.000000000000000000e+00,3.061756084561072233e-02,2.580528449810658032e+01
1.000000000000000167e-06,0.000000000000000000e+00,8.399999999999998579e+00,2.090000000000000191e-01,0.000000000000000000e+00,6.399070216732640759e-01,4.183044601042755772e+01
1.000000000000000167e-06,0.000000000000000000e+00,8.399999999999998579e+00,4.080000000000000293e-01,0.000000000000000000e+00,1.233550531791975935e+00,5.744409722551803554e+01
