1.557093425605536297e+01;1.645955286987116324e+03
1.591695501730103857e+01;1.630479937152417278e+03
1.626297577854671061e+01;1.615150087292349554e+03
1.660899653979238622e+01;1.599964369409241272e+03
1.695501730103806182e+01;1.584921428367393901e+03
1.730103806228373742e+01;1.555258519850148332e+03
1.764705882352941302e+01;1.555258519850148332e+03
1.799307958477508862e+01;1.526150773327659408e+03
1.833910034602076067e+01;1.497587798556491180e+03
1.868512110726643627e+01;1.497587798556491180e+03
1.903114186851211187e+01;1.469559399753856951e+03
1.937716262975778392e+01;1.442055571958140945e+03
1.972318339100345952e+01;1.428497296934776841e+03
2.006920415224913512e+01;1.428497296934776841e+03
2.041522491349480717e+01;1.415066497457559080e+03
2.076124567474048277e+01;1.401761974995343508e+03
2.110726643598615837e+01;1.401761974995343508e+03
2.145328719723183397e+01;1.388582542285637373e+03
2.318339100346020842e+01;1.193797091620647507e+03
2.352941176470588047e+01;1.182572954628266189e+03
2.387543252595155607e+01;1.182572954628266189e+03
2.422145328719723167e+01;1.171454347505330588e+03
2.456747404844290372e+01;1.160440278054992177e+03
2.491349480968857932e+01;1.160440278054992177e+03
2.525951557093425492e+01;1.149529763409086627e+03
2.560553633217993053e+01;1.128015513175889282e+03
2.595155709342560257e+01;1.117409857710410506e+03
2.629757785467127817e+01;1.106903917121670020e+03
2.664359861591695378e+01;1.096496753885652879e+03
2.698961937716263293e+01;1.086187439292997851e+03
2.733564013840830853e+01;1.065858684777061626e+03
2.768166089965398058e+01;1.065858684777061626e+03
2.802768166089965618e+01;1.045910397061990807e+03
2.837370242214533178e+01;1.036076697800382817e+03
2.871972318339100383e+01;1.026335455446593414e+03
2.906574394463667943e+01;1.016685800716380186e+03
2.941176470588235503e+01;1.007126872498556509e+03
2.975778546712802708e+01;1.007126872498556509e+03
3.010380622837370268e+01;9.882777915602295025e+02
3.044982698961937828e+01;9.882777915602295025e+02
3.079584775086505033e+01;9.789859567946233483e+02
3.114186851211072593e+01;9.697814843010916093e+02
3.148788927335640153e+01;9.606635526954001989e+02
3.183391003460207713e+01;9.516313483160075748e+02
3.217993079584775273e+01;9.516313483160075748e+02
3.252595155709342123e+01;9.426840651514607998e+02
3.287197231833909683e+01;9.338209047684579218e+02
3.321799307958477243e+01;9.338209047684579218e+02
3.356401384083044803e+01;9.250410762406118010e+02
3.391003460207612363e+01;9.163437960778586557e+02
3.425605536332179923e+01;9.163437960778586557e+02
3.460207612456747484e+01;9.077282881565469097e+02
3.494809688581315044e+01;9.077282881565469097e+02
3.529411764705882604e+01;8.991937836501749644e+02
3.564013840830450164e+01;8.991937836501749644e+02
3.598615916955017724e+01;8.991937836501749644e+02
3.633217993079584573e+01;8.907395209607877860e+02
3.667820069204152134e+01;8.907395209607877860e+02
3.702422145328719694e+01;8.823647456510075244e+02
3.737024221453287254e+01;8.823647456510075244e+02
3.771626297577854814e+01;8.740687103767133976e+02
3.806228373702422374e+01;8.740687103767133976e+02
3.840830449826989934e+01;8.740687103767133976e+02
3.875432525951556784e+01;8.658506748203485586e+02
3.910034602076124344e+01;8.658506748203485586e+02
3.944636678200691904e+01;8.658506748203485586e+02
3.979238754325259464e+01;8.577099056248606530e+02
4.013840830449827024e+01;8.577099056248606530e+02
4.048442906574394584e+01;8.496456763282488964e+02
4.083044982698961434e+01;8.496456763282488964e+02
4.117647058823528994e+01;8.496456763282488964e+02
4.152249134948096554e+01;8.496456763282488964e+02
4.186851211072664114e+01;8.416572672987492751e+02
4.221453287197231674e+01;8.416572672987492751e+02
4.256055363321799234e+01;8.416572672987492751e+02
4.290657439446366794e+01;8.337439656706050073e+02
4.325259515570934354e+01;8.337439656706050073e+02
4.359861591695501915e+01;8.337439656706050073e+02
4.394463667820069475e+01;8.337439656706050073e+02
4.429065743944637035e+01;8.259050652804615993e+02
4.463667820069204595e+01;8.259050652804615993e+02
4.498269896193771444e+01;8.259050652804615993e+02
4.532871972318339004e+01;8.259050652804615993e+02
4.567474048442906565e+01;8.181398666043397725e+02
4.602076124567474125e+01;8.181398666043397725e+02
4.636678200692041685e+01;8.181398666043397725e+02
4.671280276816609245e+01;8.181398666043397725e+02
4.705882352941176094e+01;8.104476766952243452e+02
4.740484429065743655e+01;8.104476766952243452e+02
4.775086505190311215e+01;8.104476766952243452e+02
4.809688581314878775e+01;8.028278091212170011e+02
4.844290657439446335e+01;8.028278091212170011e+02
4.878892733564013895e+01;8.028278091212170011e+02
4.913494809688580744e+01;8.028278091212170011e+02
4.948096885813148305e+01;8.028278091212170011e+02
4.982698961937715865e+01;7.952795839042859143e+02
5.017301038062284135e+01;7.952795839042859143e+02
5.051903114186850985e+01;7.952795839042859143e+02
5.086505190311419256e+01;7.952795839042859143e+02
5.121107266435986105e+01;7.952795839042859143e+02
5.155709342560553665e+01;7.952795839042859143e+02
5.190311418685120515e+01;7.878023274595840348e+02
5.224913494809688785e+01;7.878023274595840348e+02
5.259515570934255635e+01;7.878023274595840348e+02
5.294117647058823906e+01;7.878023274595840348e+02
5.328719723183390755e+01;7.878023274595840348e+02
5.363321799307958315e+01;7.803953725353437676e+02
5.397923875432526586e+01;7.803953725353437676e+02
5.432525951557093435e+01;7.803953725353437676e+02
5.467128027681661706e+01;7.730580581533275790e+02
5.501730103806228556e+01;7.730580581533275790e+02
5.536332179930796116e+01;7.730580581533275790e+02
5.570934256055362965e+01;7.730580581533275790e+02
5.605536332179931236e+01;7.730580581533275790e+02
5.640138408304498085e+01;7.730580581533275790e+02
5.674740484429066356e+01;7.657897295498478343e+02
5.709342560553633206e+01;7.657897295498478343e+02
5.743944636678200766e+01;7.657897295498478343e+02
5.778546712802767615e+01;7.657897295498478343e+02
5.813148788927335886e+01;7.657897295498478343e+02
5.847750865051902736e+01;7.585897381173352869e+02
5.882352941176471006e+01;7.585897381173352869e+02
5.916955017301037856e+01;7.585897381173352869e+02
5.951557093425605416e+01;7.585897381173352869e+02
5.986159169550172265e+01;7.585897381173352869e+02
6.020761245674740536e+01;7.585897381173352869e+02
6.055363321799307386e+01;7.514574413464628151e+02
6.089965397923875656e+01;7.514574413464628151e+02
6.124567474048442506e+01;7.514574413464628151e+02
6.159169550173010066e+01;7.443922027688015532e+02
6.193771626297578337e+01;7.443922027688015532e+02
6.228373702422145186e+01;7.443922027688015532e+02
6.262975778546713457e+01;7.443922027688015532e+02
6.297577854671280306e+01;7.443922027688015532e+02
6.332179930795847866e+01;7.443922027688015532e+02
6.366782006920415427e+01;7.373933919000340893e+02
6.401384083044983697e+01;7.373933919000340893e+02
6.435986159169550547e+01;7.373933919000340893e+02
6.470588235294117396e+01;7.373933919000340893e+02
6.505190311418684246e+01;7.373933919000340893e+02
6.539792387543252516e+01;7.373933919000340893e+02
6.574394463667819366e+01;7.304603841836827769e+02
6.608996539792387637e+01;7.304603841836827769e+02
6.643598615916954486e+01;7.304603841836827769e+02
6.678200692041522757e+01;7.304603841836827769e+02
6.712802768166089606e+01;7.304603841836827769e+02
6.747404844290657877e+01;7.304603841836827769e+02
6.782006920415224727e+01;7.304603841836827769e+02
6.816608996539792997e+01;7.235925609353835171e+02
6.851211072664359847e+01;7.235925609353835171e+02
6.885813148788926696e+01;7.235925609353835171e+02
6.920415224913494967e+01;7.235925609353835171e+02
6.955017301038061817e+01;7.167893092876666969e+02
6.989619377162630087e+01;7.167893092876666969e+02
7.024221453287196937e+01;7.167893092876666969e+02
7.058823529411765207e+01;7.167893092876666969e+02
7.093425605536332057e+01;7.167893092876666969e+02
7.128027681660900328e+01;7.167893092876666969e+02
7.162629757785467177e+01;7.100500221352770041e+02
7.197231833910035448e+01;7.100500221352770041e+02
7.231833910034602297e+01;7.100500221352770041e+02
7.266435986159169147e+01;7.100500221352770041e+02
7.301038062283737418e+01;7.100500221352770041e+02
7.335640138408304267e+01;7.100500221352770041e+02
7.370242214532871117e+01;7.100500221352770041e+02
7.404844290657439387e+01;7.033740980809885741e+02
7.439446366782006237e+01;7.033740980809885741e+02
7.474048442906574508e+01;7.033740980809885741e+02
7.508650519031141357e+01;7.033740980809885741e+02
7.543252595155709628e+01;7.033740980809885741e+02
7.577854671280276477e+01;7.033740980809885741e+02
7.612456747404844748e+01;6.967609413819417341e+02
7.647058823529411598e+01;6.967609413819417341e+02
7.681660899653979868e+01;6.967609413819417341e+02
7.716262975778546718e+01;6.967609413819417341e+02
7.750865051903113567e+01;6.967609413819417341e+02
7.785467128027681838e+01;6.967609413819417341e+02
7.820069204152248687e+01;6.967609413819417341e+02
7.854671280276816958e+01;6.967609413819417341e+02
7.889273356401383808e+01;6.902099618964786032e+02
7.923875432525952078e+01;6.902099618964786032e+02
7.958477508650518928e+01;6.902099618964786032e+02
7.993079584775087199e+01;6.902099618964786032e+02
8.027681660899654048e+01;6.902099618964786032e+02
8.062283737024222319e+01;6.902099618964786032e+02
8.096885813148789168e+01;6.837205750314834631e+02
8.131487889273356018e+01;6.837205750314834631e+02
8.166089965397922867e+01;6.837205750314834631e+02
8.200692041522491138e+01;6.837205750314834631e+02
8.235294117647057988e+01;6.837205750314834631e+02
8.269896193771626258e+01;6.837205750314834631e+02
8.304498269896193108e+01;6.772922016902107316e+02
8.339100346020761378e+01;6.772922016902107316e+02
8.373702422145328228e+01;6.772922016902107316e+02
8.408304498269896499e+01;6.772922016902107316e+02
8.442906574394463348e+01;6.772922016902107316e+02
8.477508650519031619e+01;6.772922016902107316e+02
8.512110726643598468e+01;6.772922016902107316e+02
8.546712802768166739e+01;6.772922016902107316e+02
8.581314878892733589e+01;6.709242682206104291e+02
8.615916955017300438e+01;6.709242682206104291e+02
8.650519031141868709e+01;6.709242682206104291e+02
8.685121107266435558e+01;6.709242682206104291e+02
8.719723183391003829e+01;6.709242682206104291e+02
8.754325259515570679e+01;6.709242682206104291e+02
8.788927335640138949e+01;6.709242682206104291e+02
8.823529411764705799e+01;6.709242682206104291e+02
8.858131487889274069e+01;6.709242682206104291e+02
8.892733564013840919e+01;6.646162063641361328e+02
8.927335640138409190e+01;6.646162063641361328e+02
8.961937716262976039e+01;6.646162063641361328e+02
8.996539792387542889e+01;6.646162063641361328e+02
9.031141868512109738e+01;6.646162063641361328e+02
9.065743944636678009e+01;6.646162063641361328e+02
9.100346020761244858e+01;6.646162063641361328e+02
9.134948096885813129e+01;6.646162063641361328e+02
9.169550173010379979e+01;6.583674532050376911e+02
9.204152249134948249e+01;6.583674532050376911e+02
9.238754325259516520e+01;6.583674532050376911e+02
9.273356401384083370e+01;6.583674532050376911e+02
9.307958477508651640e+01;6.583674532050376911e+02
9.342560553633218490e+01;6.583674532050376911e+02
9.377162629757785339e+01;6.521774511201208497e+02
9.411764705882352189e+01;6.521774511201208497e+02
9.446366782006920459e+01;6.521774511201208497e+02
9.480968858131487309e+01;6.521774511201208497e+02
9.515570934256055580e+01;6.521774511201208497e+02
9.550173010380622429e+01;6.521774511201208497e+02
9.584775086505190700e+01;6.521774511201208497e+02
9.619377162629757549e+01;6.521774511201208497e+02
9.653979238754325820e+01;6.460456477289960731e+02
9.688581314878892670e+01;6.460456477289960731e+02
9.723183391003460940e+01;6.460456477289960731e+02
9.757785467128027790e+01;6.460456477289960731e+02
9.792387543252594639e+01;6.460456477289960731e+02
9.826989619377161489e+01;6.460456477289960731e+02
9.861591695501729760e+01;6.460456477289960731e+02
9.896193771626296609e+01;6.460456477289960731e+02
9.930795847750864880e+01;6.460456477289960731e+02
